Word=increase Pos=NN I
Word=of Pos=IN O
Word=160,000 Pos=CD I
Word=new Pos=JJ I
Word=access Pos=NN I
Word=lines Pos=NNS I
Word=. Pos=. O

Word=Revenue Pos=NN I
Word=rose Pos=VBD O
Word=to Pos=TO O
Word=$ Pos=$ I
Word=3.31 Pos=CD I
Word=billion Pos=CD I
Word=from Pos=IN O
Word=$ Pos=$ I
Word=3.18 Pos=CD I
Word=billion Pos=CD I
Word=, Pos=, O
Word=mostly Pos=RB O
Word=from Pos=IN O
Word=acquisition Pos=NN I
Word=of Pos=IN O
Word=AGS Pos=NNP I
Word=Computers Pos=NNPS I
Word=and Pos=CC O
Word=robust Pos=JJ I
Word=non-regulated Pos=JJ I
Word=businesses Pos=NNS I
Word=. Pos=. O

Word=In Pos=IN O
Word=Big Pos=NNP I
Word=Board Pos=NNP I
Word=composite Pos=JJ I
Word=trading Pos=NN I
Word=yesterday Pos=NN B
Word=, Pos=, O
Word=Nynex Pos=NNP I
Word=common Pos=NN I
Word=closed Pos=VBD O
Word=at Pos=IN O
Word=$ Pos=$ I
Word=81.125 Pos=CD I
Word=, Pos=, O
Word=up Pos=IN O
Word=$ Pos=$ I
Word=1.625 Pos=CD I
Word=. Pos=. O

Word=Southern Pos=NNP I
Word=New Pos=NNP I
Word=England Pos=NNP I
Word=Telecommunications Pos=NNPS I
Word=, Pos=, O
Word=which Pos=WDT I
Word=bolstered Pos=VBD O
Word=its Pos=PRP$ I
Word=marketing Pos=NN I
Word=efforts Pos=NNS I
Word=for Pos=IN O
Word=telephone Pos=NN I
Word=and Pos=CC I
Word=non-telephone Pos=JJ I
Word=subsidiaries Pos=NNS I
Word=, Pos=, O
Word=reported Pos=VBD O
Word=that Pos=IN O
Word=net Pos=JJ I
Word=increased Pos=VBN O
Word=8.1 Pos=CD I
Word=% Pos=NN I
Word=. Pos=. O

Word=Walter Pos=NNP I
Word=H. Pos=NNP I
Word=Monteith Pos=NNP I
Word=Jr. Pos=NNP I
Word=, Pos=, O
Word=SNET Pos=NNP I
Word=chairman Pos=NN I
Word=and Pos=CC I
Word=chief Pos=JJ I
Word=executive Pos=JJ I
Word=officer Pos=NN I
Word=, Pos=, O
Word=said Pos=VBD O
Word=: Pos=: O
Word=`` Pos=`` O
Word=Innovative Pos=JJ I
Word=marketing Pos=NN I
Word=of Pos=IN O
Word=our Pos=PRP$ I
Word=products Pos=NNS I
Word=and Pos=CC I
Word=services Pos=NNS I
Word=contributed Pos=VBD O
Word=to Pos=TO O
Word=increase Pos=VB O
Word=revenue Pos=NN I
Word=. Pos=. O
Word='' Pos='' O

Word=Revenue Pos=NN I
Word=and Pos=CC I
Word=sales Pos=NNS I
Word=increased Pos=VBN O
Word=7.5 Pos=CD I
Word=% Pos=NN I
Word=to Pos=TO O
Word=$ Pos=$ I
Word=423.9 Pos=CD I
Word=million Pos=CD I
Word=from Pos=IN O
Word=$ Pos=$ I
Word=394.4 Pos=CD I
Word=million Pos=CD I
Word=a Pos=DT B
Word=year Pos=NN I
Word=earlier Pos=RBR O
Word=. Pos=. O

Word=Yellow Pos=JJ I
Word=pages Pos=NNS I
Word=advertising Pos=NN I
Word=sales Pos=NNS I
Word=rose Pos=VBD O
Word=11.8 Pos=CD I
Word=% Pos=NN I
Word=to Pos=TO O
Word=$ Pos=$ I
Word=41.2 Pos=CD I
Word=million Pos=CD I
Word=. Pos=. O

Word=Cost Pos=NN I
Word=and Pos=CC I
Word=expenses Pos=NNS I
Word=for Pos=IN O
Word=the Pos=DT I
Word=quarter Pos=NN I
Word=, Pos=, O
Word=excluding Pos=VBG O
Word=interest Pos=NN I
Word=, Pos=, O
Word=increased Pos=VBN O
Word=6.1 Pos=CD I
Word=% Pos=NN I
Word=to Pos=TO O
Word=$ Pos=$ I
Word=333.3 Pos=CD I
Word=million Pos=CD I
Word=from Pos=IN O
Word=$ Pos=$ I
Word=314 Pos=CD I
Word=million Pos=CD I
Word=the Pos=DT B
Word=year Pos=NN I
Word=before Pos=RB O
Word=. Pos=. O

Word=SNET Pos=NNP I
Word=common Pos=NN I
Word=rose Pos=VBD O
Word=$ Pos=$ I
Word=1.25 Pos=CD I
Word=to Pos=TO O
Word=$ Pos=$ I
Word=85.50 Pos=CD I
Word=a Pos=DT B
Word=share Pos=NN I
Word=yesterday Pos=NN B
Word=in Pos=IN O
Word=composite Pos=JJ I
Word=trading Pos=NN I
Word=on Pos=IN O
Word=the Pos=DT I
Word=Big Pos=NNP I
Word=Board Pos=NNP I
Word=. Pos=. O

Word=San Pos=NNP I
Word=Francisco-based Pos=JJ I
Word=Pacific Pos=NNP I
Word=Telesis Pos=NNP I
Word=said Pos=VBD O
Word=net Pos=NN I
Word=declined Pos=VBD O
Word=12.6 Pos=CD I
Word=% Pos=NN I
Word=, Pos=, O
Word=primarily Pos=RB O
Word=because Pos=IN O
Word=of Pos=IN O
Word=regulatory Pos=JJ I
Word=action Pos=NN I
Word=. Pos=. O

Word=Revenue Pos=NN I
Word=was Pos=VBD O
Word=about Pos=IN O
Word=flat Pos=JJ O
Word=at Pos=IN O
Word=$ Pos=$ I
Word=2.4 Pos=CD I
Word=billion Pos=CD I
Word=. Pos=. O

Word=Revenue Pos=NN I
Word=was Pos=VBD O
Word=reduced Pos=VBN O
Word=$ Pos=$ I
Word=33 Pos=CD I
Word=million Pos=CD I
Word=by Pos=IN O
Word=three Pos=CD I
Word=extraordinary Pos=JJ I
Word=items Pos=NNS I
Word=: Pos=: O
Word=a Pos=DT I
Word=California Pos=NNP I
Word=Public Pos=NNP I
Word=Utilities Pos=NNP I
Word=Commission Pos=NNP I
Word=refund Pos=NN I
Word=for Pos=IN O
Word=an Pos=DT I
Word=American Pos=NNP I
Word=Telephone Pos=NNP I
Word=& Pos=CC I
Word=Telegraph Pos=NNP I
Word=Co. Pos=NNP I
Word=billing Pos=NN I
Word=adjustment Pos=NN I
Word=; Pos=: O
Word=a Pos=DT I
Word=provision Pos=NN I
Word=for Pos=IN O
Word=productivity Pos=NN I
Word=sharing Pos=VBG I
Word=to Pos=TO O
Word=be Pos=VB O
Word=paid Pos=VBN O
Word=to Pos=TO O
Word=customers Pos=NNS I
Word=in Pos=IN O
Word=1990 Pos=CD I
Word=and Pos=CC O
Word=a Pos=DT I
Word=one-time Pos=JJ I
Word=accrual Pos=NN I
Word=for Pos=IN O
Word=a Pos=DT I
Word=toll Pos=NN I
Word=settlement Pos=NN I
Word=with Pos=IN O
Word=long-distance Pos=JJ I
Word=telephone Pos=NN I
Word=companies Pos=NNS I
Word=. Pos=. O

Word=Excluding Pos=VBG O
Word=the Pos=DT I
Word=one-time Pos=JJ I
Word=charges Pos=NNS I
Word=, Pos=, O
Word=the Pos=DT I
Word=company Pos=NN I
Word=would Pos=MD O
Word=have Pos=VB O
Word=posted Pos=VBN O
Word=earnings Pos=NNS I
Word=of Pos=IN O
Word=$ Pos=$ I
Word=298 Pos=CD I
Word=million Pos=CD I
Word=, Pos=, O
Word=or Pos=CC O
Word=73 Pos=CD I
Word=cents Pos=NNS I
Word=a Pos=DT B
Word=share Pos=NN I
Word=. Pos=. O

Word=The Pos=DT I
Word=company Pos=NN I
Word=also Pos=RB O
Word=was Pos=VBD O
Word=hurt Pos=VBN O
Word=by Pos=IN O
Word=a Pos=DT I
Word=$ Pos=$ I
Word=289 Pos=CD I
Word=million Pos=CD I
Word=rate Pos=NN I
Word=reduction Pos=NN I
Word=that Pos=WDT B
Word=went Pos=VBD O
Word=into Pos=IN O
Word=effect Pos=NN I
Word=in Pos=IN O
Word=1989 Pos=CD I
Word=. Pos=. O

Word=`` Pos=`` O
Word=This Pos=DT I
Word=is Pos=VBZ O
Word=a Pos=DT I
Word=good Pos=JJ I
Word=quarter Pos=NN I
Word=for Pos=IN O
Word=us Pos=PRP I
Word=in Pos=IN O
Word=terms Pos=NNS I
Word=of Pos=IN O
Word=our Pos=PRP$ I
Word=business Pos=NN I
Word=fundamentals Pos=NNS I
Word=, Pos=, O
Word='' Pos='' O
Word=said Pos=VBD O
Word=Sam Pos=NNP I
Word=Ginn Pos=NNP I
Word=, Pos=, O
Word=chairman Pos=NN I
Word=and Pos=CC O
Word=chief Pos=JJ I
Word=executive Pos=JJ I
Word=officer Pos=NN I
Word=. Pos=. O

Word=Pacific Pos=NNP I
Word=Telesis Pos=NNP I
Word=said Pos=VBD O
Word=new Pos=JJ I
Word=telephone Pos=NN I
Word=lines Pos=NNS I
Word=increased Pos=VBN O
Word=4.5 Pos=CD I
Word=% Pos=NN I
Word=for Pos=IN O
Word=a Pos=DT I
Word=total Pos=NN I
Word=of Pos=IN O
Word=about Pos=RB I
Word=$ Pos=$ I
Word=13.5 Pos=CD I
Word=million Pos=CD I
Word=for Pos=IN O
Word=the Pos=DT I
Word=quarter Pos=NN I
Word=; Pos=: O
Word=toll Pos=NN I
Word=calls Pos=VBZ I
Word=increased Pos=VBN O
Word=9.6 Pos=CD I
Word=% Pos=NN I
Word=to Pos=TO O
Word=807 Pos=CD I
Word=million Pos=CD I
Word=and Pos=CC O
Word=minutes Pos=NNS I
Word=of Pos=IN O
Word=telephone Pos=NN I
Word=usage Pos=NN I
Word=increased Pos=VBN O
Word=to Pos=TO O
Word=9.9 Pos=CD I
Word=billion Pos=CD I
Word=. Pos=. O

Word=In Pos=IN O
Word=Big Pos=NNP I
Word=Board Pos=NNP I
Word=composite Pos=JJ I
Word=trading Pos=NN I
Word=yesterday Pos=NN B
Word=, Pos=, O
Word=Pacific Pos=NNP I
Word=Telesis Pos=NNP I
Word=common Pos=NN I
Word=closed Pos=VBD O
Word=at Pos=IN O
Word=$ Pos=$ I
Word=45.50 Pos=CD I
Word=, Pos=, O
Word=up Pos=IN O
Word=87.5 Pos=CD I
Word=cents Pos=NNS I
Word=. Pos=. O

Word=a Pos=DT O
Word=- Pos=: O
Word=Includes Pos=VBZ O
Word=a Pos=DT I
Word=one-time Pos=JJ I
Word=gain Pos=NN I
Word=of Pos=IN O
Word=$ Pos=$ I
Word=88.7 Pos=CD I
Word=million Pos=CD I
Word=from Pos=IN O
Word=a Pos=DT I
Word=commonstock Pos=NN I
Word=sale Pos=NN I
Word=by Pos=IN O
Word=U Pos=NNP I
Word=S Pos=NNP I
Word=West Pos=NNP I
Word='s Pos=POS B
Word=U Pos=NNP I
Word=S Pos=NNP I
Word=West Pos=NNP I
Word=New Pos=NNP I
Word=Vector Pos=NNP I
Word=Group Pos=NNP I
Word=. Pos=. O

Word=b Pos=NN O
Word=- Pos=: O
Word=Includes Pos=VBZ O
Word=a Pos=DT I
Word=$ Pos=$ I
Word=41.3 Pos=CD I
Word=million Pos=CD I
Word=gain Pos=NN I
Word=on Pos=IN O
Word=the Pos=DT I
Word=sale Pos=NN I
Word=of Pos=IN O
Word=FiberCom Pos=NNP I
Word=. Pos=. O

Word=Amoco Pos=NNP I
Word=Corp. Pos=NNP I
Word=said Pos=VBD O
Word=third-quarter Pos=JJ I
Word=net Pos=JJ I
Word=income Pos=NN I
Word=plunged Pos=VBD O
Word=39 Pos=CD I
Word=% Pos=NN I
Word=to Pos=TO O
Word=$ Pos=$ I
Word=336 Pos=CD I
Word=million Pos=CD I
Word=, Pos=, O
Word=or Pos=CC O
Word=65 Pos=CD I
Word=cents Pos=NNS I
Word=a Pos=DT B
Word=share Pos=NN I
Word=, Pos=, O
Word=as Pos=IN O
Word=gasoline Pos=NN I
Word=refining Pos=NN I
Word=and Pos=CC I
Word=marketing Pos=NN I
Word=profits Pos=NNS I
Word=lagged Pos=VBN O
Word=substantially Pos=RB O
Word=behind Pos=IN O
Word=last Pos=JJ I
Word=year Pos=NN I
Word='s Pos=POS B
Word=record Pos=NN I
Word=level Pos=NN I
Word=. Pos=. O

Word=A Pos=DT I
Word=charge Pos=NN I
Word=of Pos=IN O
Word=$ Pos=$ I
Word=80 Pos=CD I
Word=million Pos=CD I
Word=related Pos=VBN O
Word=to Pos=TO O
Word=projected Pos=VBN I
Word=environmental Pos=JJ I
Word=costs Pos=NNS I
Word=in Pos=IN O
Word=its Pos=PRP$ I
Word=refining Pos=NN I
Word=and Pos=CC I
Word=marketing Pos=NN I
Word=operations Pos=NNS I
Word=further Pos=JJ O
Word=depressed Pos=JJ O
Word=results Pos=NNS I
Word=. Pos=. O

Word=A Pos=DT I
Word=spokesman Pos=NN I
Word=said Pos=VBD O
Word=Amoco Pos=NNP I
Word=completed Pos=VBD O
Word=an Pos=DT I
Word=environmental Pos=JJ I
Word=analysis Pos=NN I
Word=last Pos=JJ B
Word=quarter Pos=NN I
Word=but Pos=CC O
Word=that Pos=IN O
Word=no Pos=DT I
Word=single Pos=JJ I
Word=clean-up Pos=JJ I
Word=project Pos=NN I
Word=was Pos=VBD O
Word=responsible Pos=JJ O
Word=. Pos=. O

Word=In Pos=IN O
Word=the Pos=DT I
Word=1988 Pos=CD I
Word=third Pos=JJ I
Word=quarter Pos=NN I
Word=, Pos=, O
Word=the Pos=DT I
Word=Chicago-based Pos=JJ I
Word=oil Pos=NN I
Word=company Pos=NN I
Word=earned Pos=VBD O
Word=$ Pos=$ I
Word=552 Pos=CD I
Word=million Pos=CD I
Word=, Pos=, O
Word=or Pos=CC O
Word=$ Pos=$ I
Word=1.07 Pos=CD I
Word=a Pos=DT B
Word=share Pos=NN I
Word=. Pos=. O

Word=Revenue Pos=NN I
Word=in Pos=IN O
Word=the Pos=DT I
Word=latest Pos=JJS I
Word=quarter Pos=NN I
Word=rose Pos=VBD O
Word=12 Pos=CD I
Word=% Pos=NN I
Word=to Pos=TO O
Word=$ Pos=$ I
Word=6.6 Pos=CD I
Word=billion Pos=CD I
Word=from Pos=IN O
Word=$ Pos=$ I
Word=5.91 Pos=CD I
Word=billion Pos=CD I
Word=. Pos=. O

Word=Aside Pos=RB O
Word=from Pos=IN O
Word=the Pos=DT I
Word=special Pos=JJ I
Word=charge Pos=NN I
Word=, Pos=, O
Word=Amoco Pos=NNP I
Word='s Pos=POS B
Word=results Pos=NNS I
Word=were Pos=VBD O
Word=in Pos=IN O
Word=line Pos=NN I
Word=with Pos=IN O
Word=Wall Pos=NNP I
Word=Street Pos=NNP I
Word=estimates Pos=NNS I
Word=. Pos=. O

Word=The Pos=DT I
Word=company Pos=NN I
Word='s Pos=POS B
Word=stock Pos=NN I
Word=ended Pos=VBD O
Word=at Pos=IN O
Word=$ Pos=$ I
Word=48.375 Pos=CD I
Word=, Pos=, O
Word=up Pos=IN O
Word=25 Pos=CD I
Word=cents Pos=NNS I
Word=in Pos=IN O
Word=New Pos=NNP I
Word=York Pos=NNP I
Word=Stock Pos=NNP I
Word=Exchange Pos=NNP I
Word=composite Pos=JJ I
Word=trading Pos=NN I
Word=. Pos=. O

Word=Amoco Pos=NNP I
Word=is Pos=VBZ O
Word=the Pos=DT I
Word=first Pos=JJ I
Word=major Pos=JJ I
Word=oil Pos=NN I
Word=company Pos=NN I
Word=to Pos=TO O
Word=report Pos=VB O
Word=third-quarter Pos=JJ I
Word=results Pos=NNS I
Word=. Pos=. O

Word=Analysts Pos=NNS I
Word=expect Pos=VBP O
Word=others Pos=NNS I
Word=to Pos=TO O
Word=show Pos=VB O
Word=a Pos=DT I
Word=similar Pos=JJ I
Word=pattern Pos=NN I
Word=. Pos=. O

Word=Generally Pos=RB O
Word=in Pos=IN O
Word=the Pos=DT I
Word=quarter Pos=NN I
Word=, Pos=, O
Word=overproduction Pos=NN I
Word=of Pos=IN O
Word=gasoline Pos=NN I
Word=and Pos=CC O
Word=higher Pos=JJR I
Word=crude Pos=JJ I
Word=oil Pos=NN I
Word=prices Pos=NNS I
Word=pressured Pos=VBD O
Word=profitability Pos=NN I
Word=. Pos=. O

Word=The Pos=DT I
Word=industry Pos=NN I
Word='s Pos=POS B
Word=chemical Pos=NN I
Word=profits Pos=NNS I
Word=also Pos=RB O
Word=declined Pos=VBD O
Word=because Pos=IN O
Word=excess Pos=JJ I
Word=capacity Pos=NN I
Word=has Pos=VBZ O
Word=depressed Pos=JJ O
Word=prices Pos=NNS I
Word=. Pos=. O

Word=Gasoline Pos=NN I
Word=margins Pos=NNS I
Word=may Pos=MD O
Word=rebound Pos=VB O
Word=this Pos=DT I
Word=quarter Pos=NN I
Word=, Pos=, O
Word=some Pos=DT I
Word=industry Pos=NN I
Word=officials Pos=NNS I
Word=say Pos=VBP O
Word=, Pos=, O
Word=but Pos=CC O
Word=they Pos=PRP I
Word=believe Pos=VBP O
Word=chemical Pos=NN I
Word=margins Pos=NNS I
Word=could Pos=MD O
Word=worsen Pos=VB O
Word=. Pos=. O

Word=American Pos=NNP I
Word=Petrofina Pos=NNP I
Word=Inc. Pos=NNP I
Word=, Pos=, O
Word=a Pos=DT I
Word=Dallas-based Pos=JJ I
Word=integrated Pos=VBN I
Word=oil Pos=NN I
Word=company Pos=NN I
Word=, Pos=, O
Word=yesterday Pos=NN I
Word=said Pos=VBD O
Word=its Pos=PRP$ I
Word=third-quarter Pos=JJ I
Word=earnings Pos=NNS I
Word=declined Pos=VBN O
Word=by Pos=IN O
Word=more Pos=JJR I
Word=than Pos=IN I
Word=half Pos=NN I
Word=. Pos=. O

Word=Fina Pos=NNP I
Word=blamed Pos=VBD O
Word=lower Pos=JJR I
Word=chemical Pos=NN I
Word=prices Pos=NNS I
Word=, Pos=, O
Word=reduced Pos=VBN I
Word=gasoline Pos=NN I
Word=margins Pos=NNS I
Word=and Pos=CC O
Word=refinery Pos=NN I
Word=maintenance Pos=NN I
Word=shutdowns Pos=NNS I
Word=. Pos=. O

Word=It Pos=PRP I
Word=said Pos=VBD O
Word=net Pos=JJ I
Word=income Pos=NN I
Word=dropped Pos=VBD O
Word=to Pos=TO O
Word=$ Pos=$ I
Word=15.1 Pos=CD I
Word=million Pos=CD I
Word=, Pos=, O
Word=or Pos=CC O
Word=98 Pos=CD I
Word=cents Pos=NNS I
Word=a Pos=DT B
Word=share Pos=NN I
Word=, Pos=, O
Word=from Pos=IN O
Word=$ Pos=$ I
Word=35.2 Pos=CD I
Word=million Pos=CD I
Word=, Pos=, O
Word=or Pos=CC O
Word=$ Pos=$ I
Word=2.66 Pos=CD I
Word=a Pos=DT B
Word=share Pos=NN I
Word=. Pos=. O

Word=Sales Pos=NNS I
Word=rose Pos=VBD O
Word=2.2 Pos=CD I
Word=% Pos=NN I
Word=to Pos=TO O
Word=$ Pos=$ I
Word=711.9 Pos=CD I
Word=million Pos=CD I
Word=from Pos=IN O
Word=$ Pos=$ I
Word=696.1 Pos=CD I
Word=million Pos=CD I
Word=. Pos=. O

Word=Amoco Pos=NNP I
Word='s Pos=POS B
Word=refining Pos=NN I
Word=and Pos=CC I
Word=marketing Pos=NN I
Word=profit Pos=NN I
Word=in Pos=IN O
Word=the Pos=DT I
Word=quarter Pos=NN I
Word=fell Pos=VBD O
Word=to Pos=TO O
Word=$ Pos=$ I
Word=134 Pos=CD I
Word=million Pos=CD I
Word=from Pos=IN O
Word=$ Pos=$ I
Word=319 Pos=CD I
Word=million Pos=CD I
Word=. Pos=. O

Word=Chemical Pos=JJ I
Word=earnings Pos=NNS I
Word=declined Pos=VBN O
Word=by Pos=IN O
Word=one-third Pos=NN I
Word=to Pos=TO O
Word=$ Pos=$ I
Word=120 Pos=CD I
Word=million Pos=CD I
Word=last Pos=JJ B
Word=year Pos=NN I
Word='s Pos=POS B
Word=robust Pos=JJ I
Word=levels Pos=NNS I
Word=. Pos=. O

Word=Amoco Pos=NNP I
Word='s Pos=POS B
Word=domestic Pos=JJ I
Word=oil Pos=NN I
Word=and Pos=CC I
Word=natural Pos=JJ I
Word=gas Pos=NN I
Word=operations Pos=NNS I
Word=recorded Pos=VBD O
Word=a Pos=DT I
Word=profit Pos=NN I
Word=of Pos=IN O
Word=$ Pos=$ I
Word=104 Pos=CD I
Word=million Pos=CD I
Word=in Pos=IN O
Word=the Pos=DT I
Word=quarter Pos=NN I
Word=compared Pos=VBN O
Word=with Pos=IN O
Word=a Pos=DT I
Word=loss Pos=NN I
Word=of Pos=IN O
Word=$ Pos=$ I
Word=5 Pos=NN I
Word=million Pos=CD I
Word=, Pos=, O
Word=`` Pos=`` O
Word=primarily Pos=RB O
Word=on Pos=IN O
Word=the Pos=DT I
Word=strength Pos=NN I
Word=of Pos=IN O
Word=higher Pos=JJR I
Word=crude Pos=JJ I
Word=oil Pos=NN I
Word=prices Pos=NNS I
Word=, Pos=, O
Word='' Pos='' O
Word=said Pos=VBD O
Word=Chairman Pos=NNP I
Word=Richard Pos=NNP I
Word=M. Pos=NNP I
Word=Morrow Pos=NNP I
Word=. Pos=. O

Word=Amoco Pos=NNP I
Word=also Pos=RB O
Word=sharply Pos=RB O
Word=boosted Pos=VBD O
Word=natural-gas Pos=NN I
Word=output Pos=NN I
Word=, Pos=, O
Word=part Pos=NN I
Word=of Pos=IN O
Word=it Pos=PRP I
Word=from Pos=IN O
Word=properties Pos=NNS I
Word=acquired Pos=VBN O
Word=from Pos=IN O
Word=Tenneco Pos=NNP I
Word=Inc. Pos=NNP I
Word=last Pos=JJ B
Word=year Pos=NN I
Word=. Pos=. O

Word=But Pos=CC O
Word=foreign Pos=JJ I
Word=exploration Pos=NN I
Word=and Pos=CC I
Word=production Pos=NN I
Word=earnings Pos=NNS I
Word=fell Pos=VBD O
Word=sharply Pos=RB O
Word=, Pos=, O
Word=to Pos=TO O
Word=$ Pos=$ I
Word=12 Pos=CD I
Word=million Pos=CD I
Word=from Pos=IN O
Word=$ Pos=$ I
Word=95 Pos=CD I
Word=million Pos=CD I
Word=. Pos=. O

Word=Higher Pos=JJR I
Word=oil Pos=NN I
Word=prices Pos=NNS I
Word=were Pos=VBD O
Word=n't Pos=RB O
Word=enough Pos=RB O
Word=to Pos=TO O
Word=offset Pos=VB O
Word=a Pos=DT I
Word=roughly Pos=RB I
Word=$ Pos=$ I
Word=20 Pos=CD I
Word=million Pos=CD I
Word=charge Pos=NN I
Word=related Pos=VBN O
Word=to Pos=TO O
Word=a Pos=DT I
Word=10 Pos=CD I
Word=% Pos=NN I
Word=reduction Pos=NN I
Word=in Pos=IN O
Word=Amoco Pos=NNP I
Word='s Pos=POS B
Word=Canadian Pos=JJ I
Word=work Pos=NN I
Word=force Pos=NN I
Word=as Pos=RB O
Word=well Pos=RB O
Word=as Pos=IN O
Word=increased Pos=VBN I
Word=exploration Pos=NN I
Word=expenses Pos=NNS I
Word=. Pos=. O

Word=For Pos=IN O
Word=the Pos=DT I
Word=nine Pos=CD I
Word=months Pos=NNS I
Word=, Pos=, O
Word=Amoco Pos=NNP I
Word=said Pos=VBD O
Word=that Pos=IN O
Word=net Pos=JJ I
Word=income Pos=NN I
Word=fell Pos=VBD O
Word=to Pos=TO O
Word=$ Pos=$ I
Word=1.29 Pos=CD I
Word=billion Pos=CD I
Word=from Pos=IN O
Word=$ Pos=$ I
Word=1.69 Pos=CD I
Word=billion Pos=CD I
Word=but Pos=CC O
Word=if Pos=IN O
Word=unusual Pos=JJ I
Word=items Pos=NNS I
Word=are Pos=VBP O
Word=excluded Pos=VBN O
Word=, Pos=, O
Word=operations Pos=NNS I
Word=produced Pos=VBN O
Word=essentially Pos=RB I
Word=flat Pos=JJ I
Word=results Pos=NNS I
Word=. Pos=. O

Word=Revenue Pos=NN I
Word=rose Pos=VBD O
Word=12 Pos=CD I
Word=% Pos=NN I
Word=to Pos=TO O
Word=$ Pos=$ I
Word=19.93 Pos=CD I
Word=billion Pos=CD I
Word=from Pos=IN O
Word=$ Pos=$ I
Word=17.73 Pos=CD I
Word=billion Pos=CD I
Word=. Pos=. O

Word=James Pos=NNP I
Word=F. Pos=NNP I
Word=Gero Pos=NNP I
Word=, Pos=, O
Word=former Pos=JJ I
Word=chairman Pos=NN I
Word=and Pos=CC I
Word=chief Pos=JJ I
Word=executive Pos=JJ I
Word=officer Pos=NN I
Word=of Pos=IN O
Word=Varo Pos=NNP I
Word=Inc. Pos=NNP I
Word=, Pos=, O
Word=and Pos=CC O
Word=Richard Pos=NNP I
Word=J. Pos=NNP I
Word=Hatchett Pos=NNP I
Word=III Pos=NNP I
Word=, Pos=, O
Word=a Pos=DT I
Word=Dallas Pos=NNP I
Word=investment Pos=NN I
Word=banker Pos=NN I
Word=, Pos=, O
Word=were Pos=VBD O
Word=elected Pos=VBN O
Word=directors Pos=NNS I
Word=of Pos=IN O
Word=this Pos=DT I
Word=medical-products Pos=NNS I
Word=concern Pos=VBP I
Word=, Pos=, O
Word=boosting Pos=VBG O
Word=the Pos=DT I
Word=board Pos=NN I
Word=to Pos=TO O
Word=seven Pos=CD I
Word=members Pos=NNS I
Word=. Pos=. O

Word=For Pos=IN O
Word=retailers Pos=NNS I
Word=, Pos=, O
Word=Christmas Pos=NNP I
Word=, Pos=, O
Word=not Pos=RB O
Word=Halloween Pos=NNP I
Word=, Pos=, O
Word=promises Pos=VBZ O
Word=to Pos=TO O
Word=be Pos=VB O
Word=this Pos=DT I
Word=year Pos=NN I
Word='s Pos=POS B
Word=spookiest Pos=JJS I
Word=season Pos=NN I
Word=. Pos=. O

Word=Many Pos=JJ I
Word=retailers Pos=NNS I
Word=fear Pos=VBP O
Word=a Pos=DT I
Word=price Pos=NN I
Word=war Pos=NN I
Word=will Pos=MD O
Word=erupt Pos=VB O
Word=if Pos=IN O
Word=cash-strapped Pos=JJ I
Word=companies Pos=NNS I
Word=such Pos=JJ O
Word=as Pos=IN O
Word=Campeau Pos=NNP I
Word=Corp. Pos=NNP I
Word=slash Pos=VB O
Word=tags Pos=NNS I
Word=to Pos=TO O
Word=spur Pos=VB O
Word=sales Pos=NNS I
Word=. Pos=. O

Word=Concerns Pos=NNS I
Word=about Pos=IN O
Word=the Pos=DT I
Word=stock Pos=NN I
Word=market Pos=NN I
Word=, Pos=, O
Word=doubts Pos=VBZ I
Word=about Pos=IN O
Word=the Pos=DT I
Word=economy Pos=NN I
Word=in Pos=IN O
Word=general Pos=JJ O
Word=and Pos=CC O
Word=rising Pos=VBG I
Word=competition Pos=NN I
Word=from Pos=IN O
Word=catalog Pos=NN I
Word=companies Pos=NNS I
Word=also Pos=RB O
Word=haunt Pos=VBP O
Word=store Pos=NN I
Word=operators Pos=NNS I
Word=. Pos=. O

Word=`` Pos=`` O
Word=Profits Pos=NNS I
Word=at Pos=IN O
Word=Christmas Pos=NNP I
Word=could Pos=MD O
Word=be Pos=VB O
Word=under Pos=IN O
Word=attack Pos=NN I
Word=for Pos=IN O
Word=every Pos=DT I
Word=retailer Pos=NN I
Word=, Pos=, O
Word='' Pos='' O
Word=asserts Pos=VBZ O
Word=Norman Pos=NNP I
Word=Abramson Pos=NNP I
Word=, Pos=, O
Word=president Pos=NN I
Word=and Pos=CC O
Word=chief Pos=JJ I
Word=operating Pos=VBG I
Word=officer Pos=NN I
Word=of Pos=IN O
Word=Clothestime Pos=NNP I
Word=Inc. Pos=NNP I
Word=, Pos=, O
Word=an Pos=DT I
Word=off-price Pos=JJ I
Word=chain Pos=NN I
Word=. Pos=. O

Word=Even Pos=RB O
Word=if Pos=IN O
Word=there Pos=EX I
Word=is Pos=VBZ O
Word=n't Pos=RB O
Word=any Pos=DT I
Word=widespread Pos=JJ I
Word=discounting Pos=NN I
Word=, Pos=, O
Word=the Pos=DT I
Word=outlook Pos=NN I
Word=for Pos=IN O
Word=industry Pos=NN I
Word=profits Pos=NNS I
Word=is Pos=VBZ O
Word=n't Pos=RB O
Word=good Pos=JJ O
Word=. Pos=. O

Word=Management Pos=NNP I
Word=Horizons Pos=NNP I
Word=forecasts Pos=VBZ O
Word=a Pos=DT I
Word=1.4 Pos=CD I
Word=% Pos=NN I
Word=profit Pos=NN I
Word=decline Pos=NN I
Word=for Pos=IN O
